0,0,0
0,315,0
0,0,0
0,0,0
0,90,0
0,0,0
0,0,0
0,0,0
0,90,0
0,90,0
0,90,0
0,0,0
0,0,0
0,90,0
0,0,0
0,90,0
0,0,0
0,0,0
0,90,0
0,0,0
0,0,0
0,0,0
0,0,0
0,90,0
0,0,0
0,0,0
0,90,0
0,0,0
0,0,0
0,0,0
0,90,0
0,0,0
0,150,0
0,90,0
0,0,0
0,90,0
0,90,0
0,0,0
0,0,0
0,0,0
0,90,0
0,0,0
0,0,0
0,0,0
0,90,0
0,90,0
0,0,0
0,0,0
0,90,0
0,0,0
0,0,0
0,0,0
0,90,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,90,0
0,0,0
0,0,0
0,90,0
0,0,0
0,0,0
0,90,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,90,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,90,0
0,0,0
0,90,0
0,0,0
0,0,0
0,0,0
0,90,0
0,0,0
0,0,0
0,0,0
0,90,0
0,0,0
0,0,0
0,90,0
0,0,0
0,90,0
0,0,0
0,0,0
0,0,0
0,90,0
0,0,0
0,0,0
0,90,0
0,0,0
0,90,0
0,0,0
0,0,0
0,0,0
0,0,0
0,90,0
0,0,0
0,0,0
0,90,0
0,0,0
0,0,0
0,0,0
0,90,0
0,0,0
0,0,0
0,90,0
0,0,0
0,0,0
0,0,0
0,90,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,90,0
0,0,0
