0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,0,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,190,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,0,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,0,0
0,180,0
0,180,0
0,180,0
0,0,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,0,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,0,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
0,180,0
